id,PassedStepsPart,CostablePercentage,ScoredUnscoredRatio,Score,AveragePassingTime,AverageIdlingTime,SkippedPersentage,TimeDeviation,ScoreDeviation,EventsCount,WorkDaysPercentage,DayAverage,MaxIdleDays,MaxVisitingDays,AverageDayPart,passed
13486,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13487,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13489,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13490,0.005634,0.000000,0.000000,0.000000,1.000000,0.000901,0.000000,-0.115385,-0.275510,0.001147,1.000000,0.006826,0.000000,0.071429,0.003530,0
13491,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13492,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13493,0.011268,0.000000,0.000000,0.000000,1.000000,1.000000,0.666667,0.341924,0.249673,0.003113,0.181818,0.008532,0.642857,0.071429,0.009850,0
13494,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13495,0.123944,0.068182,0.018293,0.025210,0.011099,1.000000,0.266667,-0.300243,-0.455535,0.033262,0.454545,0.047782,0.357143,0.142857,0.146937,0
13496,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13497,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13498,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13499,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.249999,-0.500000,0.000655,0.500000,0.003413,0.142857,0.071429,0.000000,0
13501,0.008451,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.010870,-0.010870,0.001475,1.000000,0.010239,0.000000,0.071429,0.001030,0
13502,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13503,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13504,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13505,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13507,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13508,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13509,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13510,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13511,0.005634,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000983,1.000000,0.006826,0.000000,0.071429,0.000787,0
13512,0.008451,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.041667,-0.041667,0.001475,1.000000,0.010239,0.000000,0.071429,0.000243,0
13513,0.028169,0.200000,0.062500,0.016807,0.001651,0.000442,0.000000,-0.076672,-0.180534,0.005735,1.000000,0.034130,0.000000,0.071429,0.007002,0
13514,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13515,0.008451,0.000000,0.000000,0.000000,1.000000,0.000232,0.000000,0.118182,0.062500,0.001639,1.000000,0.010239,0.000000,0.071429,0.000324,0
13518,0.008451,0.000000,0.000000,0.000000,1.000000,0.000072,0.000000,0.078125,-0.142857,0.001966,1.000000,0.010239,0.000000,0.071429,0.000197,0
13519,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13520,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13521,0.008451,0.000000,0.000000,0.000000,1.000000,0.031024,0.555556,-0.365015,-0.500000,0.002458,1.000000,0.013652,0.000000,0.071429,0.043727,0
13522,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.777778,-0.100000,-0.500000,0.000819,1.000000,0.006826,0.000000,0.071429,0.000231,0
13523,0.002817,0.000000,0.000000,0.000000,1.000000,0.255674,0.000000,-0.249988,-0.500000,0.000655,1.000000,0.003413,0.000000,0.071429,0.357836,0
13524,0.005634,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.029412,0.029412,0.000983,1.000000,0.006826,0.000000,0.071429,0.000197,0
13525,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13526,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13527,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13529,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13530,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13531,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13532,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13533,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13534,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13535,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13537,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13538,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13539,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13540,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13542,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13543,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13545,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13547,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13548,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13550,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13552,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13553,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13555,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13556,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.249999,-0.500000,0.000655,0.500000,0.003413,0.142857,0.071429,0.000000,0
13557,0.605634,0.120930,0.034392,0.344538,0.064438,0.039170,0.136000,0.132202,0.084694,0.142881,0.600000,0.084566,0.285714,0.285714,0.275171,0
13558,0.002817,0.000000,0.000000,0.000000,1.000000,0.354248,0.000000,-0.286054,-0.500000,0.000983,1.000000,0.003413,0.000000,0.071429,0.495799,0
13559,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.249999,-0.500000,0.000655,0.500000,0.003413,0.142857,0.071429,0.000000,0
13561,0.146479,0.096154,0.026596,0.042017,0.008861,0.904638,0.836991,-0.285005,-0.308511,0.039161,0.833333,0.060751,0.071429,0.214286,0.272468,0
13562,0.188732,0.074627,0.020161,0.042017,0.004375,0.069385,0.255556,-0.347115,-0.340932,0.034409,0.444444,0.058020,0.285714,0.142857,0.064815,0
13563,0.047887,0.000000,0.000000,0.000000,1.000000,0.012724,0.877551,-0.434029,-0.481024,0.012617,1.000000,0.061433,0.000000,0.071429,0.045914,0
13564,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13565,0.008451,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.119048,0.119048,0.001475,1.000000,0.010239,0.000000,0.071429,0.000741,0
13566,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13568,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13569,0.022535,0.000000,0.000000,0.000000,1.000000,0.000141,0.000000,-0.199956,-0.341894,0.004424,1.000000,0.030717,0.000000,0.071429,0.006100,0
13570,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13571,0.042254,0.000000,0.000000,0.000000,1.000000,0.002882,0.791667,0.047371,-0.070213,0.009667,1.000000,0.051195,0.000000,0.071429,0.015972,0
13572,0.008451,0.000000,0.000000,0.000000,1.000000,0.003167,0.789474,-0.403614,-0.500000,0.001966,1.000000,0.013652,0.000000,0.071429,0.004433,0
13573,0.028169,0.000000,0.000000,0.000000,1.000000,0.024958,0.230769,-0.000208,-0.105659,0.006063,1.000000,0.034130,0.000000,0.071429,0.075324,0
13574,0.005634,0.000000,0.000000,0.000000,1.000000,1.000000,0.981651,0.004950,0.004950,0.000983,1.000000,0.006826,0.000000,0.071429,0.001169,0
13575,0.008451,0.000000,0.000000,0.000000,1.000000,0.002047,0.000000,-0.163453,-0.346690,0.002130,1.000000,0.010239,0.000000,0.071429,0.002951,0
13576,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13577,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13579,0.160563,0.000000,0.000000,0.000000,1.000000,0.000813,0.796053,0.176361,0.194867,0.031788,1.000000,0.211604,0.000000,0.071429,0.078993,0
13581,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13582,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13583,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13585,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13586,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13587,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13588,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13589,0.011268,0.000000,0.000000,0.000000,1.000000,1.000000,0.400000,0.095745,-0.155172,0.002622,1.000000,0.020478,0.000000,0.071429,0.001748,0
13590,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13592,0.033803,0.000000,0.000000,0.000000,1.000000,0.001902,0.895652,-0.128625,-0.099864,0.006226,1.000000,0.040956,0.000000,0.071429,0.011759,0
13594,0.005634,0.000000,0.000000,0.000000,1.000000,0.000339,0.846154,0.057692,0.000000,0.001147,1.000000,0.006826,0.000000,0.071429,0.000532,0
13596,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13597,0.005634,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000983,1.000000,0.006826,0.000000,0.071429,0.000231,0
13598,0.014085,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.234545,-0.234545,0.002458,1.000000,0.017065,0.000000,0.071429,0.001678,0
13599,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13600,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13602,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13603,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13605,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13607,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13608,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13609,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13610,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13611,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13612,0.011268,0.000000,0.000000,0.000000,1.000000,1.000000,0.200000,-0.046448,-0.046448,0.001966,1.000000,0.013652,0.000000,0.071429,0.001539,0
13614,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13615,0.005634,0.000000,0.000000,0.000000,1.000000,0.000314,0.600000,-0.220779,-0.500000,0.001966,1.000000,0.013652,0.000000,0.071429,0.000440,0
13616,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13617,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13618,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13619,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13620,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13621,0.163380,0.086207,0.023585,0.042017,0.040698,1.000000,0.134328,-0.435652,-0.500000,0.045551,0.428571,0.069966,0.285714,0.142857,0.231846,0
13622,0.036620,0.000000,0.000000,0.000000,1.000000,1.000000,0.774648,0.122058,0.110874,0.007373,1.000000,0.054608,0.000000,0.071429,0.015972,0
13623,0.002817,0.000000,0.000000,0.000000,1.000000,0.000314,0.000000,-0.250000,-0.500000,0.000655,1.000000,0.003413,0.000000,0.071429,0.000440,0
13624,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13626,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13627,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13628,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13630,0.005634,0.000000,0.000000,0.000000,1.000000,0.000331,0.000000,0.008197,-0.088235,0.001147,1.000000,0.006826,0.000000,0.071429,0.000463,0
13631,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13633,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13634,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13635,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13636,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13637,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13638,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13642,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13644,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13645,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13646,0.028169,0.200000,0.062500,0.016807,0.001651,0.043318,0.000000,0.336967,0.293179,0.006226,1.000000,0.034130,0.000000,0.071429,0.175394,0
13647,0.016901,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.211538,0.211538,0.002949,1.000000,0.020478,0.000000,0.071429,0.000359,0
13648,0.005634,0.000000,0.000000,0.000000,1.000000,1.000000,0.666667,0.000000,0.000000,0.000983,1.000000,0.006826,0.000000,0.071429,0.000093,0
13649,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13650,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13651,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13652,0.008451,0.000000,0.000000,0.000000,1.000000,1.000000,0.555556,0.190570,0.142857,0.001802,1.000000,0.013652,0.000000,0.071429,0.002442,0
13653,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13654,0.002817,0.000000,0.000000,0.000000,1.000000,0.000397,0.777778,-0.000925,-0.500000,0.000983,1.000000,0.006826,0.000000,0.071429,0.200463,0
13656,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13658,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
13659,0.005634,0.000000,0.000000,0.000000,1.000000,0.138534,0.500000,0.209385,0.500000,0.001475,1.000000,0.010239,0.000000,0.071429,0.543588,0
